image_id,dimension,modality,within_mean,cross_mean
1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,economic_status,perception,0.5141759413837877,0.3862149470899471
1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,political_spectrum,caption,0.7937467098236084,0.7643028497695923
1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,political_spectrum,justification,0.5654748678207397,0.5080069303512573
1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,political_spectrum,perception,0.5326269145666057,0.36779472552910053
1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,personality,caption,0.7858407497406006,0.7756068110466003
1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,personality,justification,0.5599594116210938,0.525124728679657
1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,personality,perception,0.4648340411213218,0.4428144684193122
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,gender,caption,0.885417640209198,0.884445309638977
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,gender,justification,0.5663730502128601,0.5526213645935059
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,gender,perception,0.43434798076158676,0.41676505952380954
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,economic_status,caption,0.892728328704834,0.8771468997001648
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,economic_status,justification,0.6024259328842163,0.5166285634040833
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,economic_status,perception,0.5170066413599385,0.3342441633597884
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,political_spectrum,caption,0.8867636919021606,0.8831015825271606
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,political_spectrum,justification,0.5890877842903137,0.5299444794654846
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,political_spectrum,perception,0.5189352989108833,0.3323187202380952
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,personality,caption,0.8870536088943481,0.8838725090026855
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,personality,justification,0.6114960312843323,0.533554196357727
1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,personality,perception,0.4587820792059514,0.40897428323412693
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,gender,caption,0.8089335560798645,0.8037763833999634
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,gender,justification,0.5765025615692139,0.5716956853866577
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,gender,perception,0.5995185980160939,0.5909717482363316
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,economic_status,caption,0.8332618474960327,0.7794885635375977
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,economic_status,justification,0.6527438163757324,0.49558156728744507
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,economic_status,perception,0.6219777119714516,0.5685500661375661
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,political_spectrum,caption,0.8115311861038208,0.8011830449104309
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,political_spectrum,justification,0.6050719022750854,0.5431739687919617
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,political_spectrum,perception,0.6210569423465918,0.5694693011463845
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,personality,caption,0.8117897510528564,0.8036412000656128
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,personality,justification,0.6196087598800659,0.5513981580734253
1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,personality,perception,0.6130597160891648,0.5863548280423282
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,gender,caption,0.8521097898483276,0.8482439517974854
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,gender,justification,0.7192561626434326,0.7139536142349243
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,gender,perception,0.7928089143281131,0.7917193121693121
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,economic_status,caption,0.8594509959220886,0.8409150242805481
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,economic_status,justification,0.7542403340339661,0.6790277361869812
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,economic_status,perception,0.8643161883562551,0.7203312169312169
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,political_spectrum,caption,0.8539003133773804,0.8464564085006714
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,political_spectrum,justification,0.7280697822570801,0.7051547169685364
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,political_spectrum,perception,0.7948482921270902,0.7896833333333333
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,personality,caption,0.8542184829711914,0.8481587171554565
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,personality,justification,0.7425459623336792,0.7036634087562561
1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,personality,perception,0.7989604964792933,0.788923611111111
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,gender,caption,0.76982182264328,0.7654869556427002
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,gender,justification,0.5528268218040466,0.5405353903770447
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,gender,perception,0.6206793399051329,0.6097639219576719
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,economic_status,caption,0.7730264067649841,0.7622877359390259
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,economic_status,justification,0.5828906297683716,0.5105217099189758
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,economic_status,perception,0.6527329941436787,0.5777636904761905
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,political_spectrum,caption,0.7859704494476318,0.7493653893470764
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,political_spectrum,justification,0.5656390190124512,0.5277445912361145
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,political_spectrum,perception,0.7126718472586586,0.5179247354497355
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,personality,caption,0.7701359987258911,0.7664140462875366
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,personality,justification,0.5885725617408752,0.5257800817489624
1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,personality,perception,0.6798674265027648,0.5829727182539682
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,gender,caption,0.8858744502067566,0.8847506046295166
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,gender,justification,0.5960260033607483,0.5882773399353027
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,gender,perception,0.6890130773511408,0.6806295502645503
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,economic_status,caption,0.8868512511253357,0.8837753534317017
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,economic_status,justification,0.6367831230163574,0.5475881695747375
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,economic_status,perception,0.6854501682698678,0.6841865211640212
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,political_spectrum,caption,0.9069641828536987,0.8636959195137024
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,political_spectrum,justification,0.6281102299690247,0.5562466382980347
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,political_spectrum,perception,0.878820083737446,0.4911388888888889
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,personality,caption,0.8889386057853699,0.883503258228302
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,personality,justification,0.6343775987625122,0.5710866451263428
1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,personality,perception,0.6996368500616621,0.6774268253968255
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,gender,caption,0.9667003750801086,0.9661533832550049
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,gender,justification,0.6410297155380249,0.6317598819732666
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,gender,perception,0.7327245276519067,0.7305191732804233
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,economic_status,caption,0.9683374166488647,0.9645192623138428
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,economic_status,justification,0.6595962643623352,0.6132241487503052
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,economic_status,perception,0.7479341958820257,0.7153348544973546
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,political_spectrum,caption,0.9668947458267212,0.9659595489501953
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,political_spectrum,justification,0.6549871563911438,0.6178256869316101
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,political_spectrum,perception,0.7497866550070222,0.7134854828042329
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,personality,caption,0.9670725464820862,0.9661046266555786
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,personality,justification,0.6809173226356506,0.6141833066940308
1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,personality,perception,0.7594462744161992,0.7177430406746033
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,gender,caption,0.8356596827507019,0.8329810500144958
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,gender,justification,0.5333740711212158,0.5269261002540588
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,gender,perception,0.6288457415798817,0.622061335978836
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,economic_status,caption,0.884814977645874,0.7839076519012451
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,economic_status,justification,0.5960462689399719,0.464358389377594
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,economic_status,perception,0.6723526909929247,0.5786268981481482
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,political_spectrum,caption,0.8374449014663696,0.8311988115310669
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,political_spectrum,justification,0.5564244985580444,0.5039141178131104
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,political_spectrum,perception,0.6462023544531892,0.6047336507936508
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,personality,caption,0.8415524363517761,0.8307116627693176
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,personality,justification,0.5951741337776184,0.4977153241634369
1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,personality,perception,0.7151214544297251,0.580727425595238
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,gender,caption,0.9081339836120605,0.9040718674659729
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,gender,justification,0.6088191866874695,0.6022157669067383
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,gender,perception,0.6909113602035137,0.6790619642857142
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,economic_status,caption,0.9168674349784851,0.8953529596328735
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,economic_status,justification,0.6473988890647888,0.5637003183364868
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,economic_status,perception,0.8037845350716802,0.5663769113756613
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,political_spectrum,caption,0.906893253326416,0.9053105711936951
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,political_spectrum,justification,0.6481257677078247,0.5629746317863464
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,political_spectrum,perception,0.702734232980894,0.6672587962962963
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,personality,caption,0.9110655784606934,0.9036252498626709
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,personality,justification,0.6475623846054077,0.5845434069633484
1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,personality,perception,0.7056355173648406,0.6746806398809524
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,gender,caption,0.9389862418174744,0.9342126846313477
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,gender,justification,0.7284610271453857,0.7239667177200317
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,gender,perception,0.9571933381031877,0.9571216931216932
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,economic_status,caption,0.9416089057922363,0.9315943717956543
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,economic_status,justification,0.7720191478729248,0.6804810762405396
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,economic_status,perception,0.9576451493229458,0.9566706349206348
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,political_spectrum,caption,0.9377095699310303,0.9354871511459351
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,political_spectrum,justification,0.7386235594749451,0.7138209939002991
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,political_spectrum,perception,0.95975421999629,0.9545650793650792
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,personality,caption,0.9394497871398926,0.9351747632026672
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,personality,justification,0.7627379894256592,0.7079946398735046
1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,personality,perception,0.9582581453634085,0.9566085317460318
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,gender,caption,0.8871586322784424,0.8845368027687073
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,gender,justification,0.500415563583374,0.488072007894516
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,gender,perception,0.5690876692635873,0.5582819246031746
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,economic_status,caption,0.8910360932350159,0.8806657195091248
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,economic_status,justification,0.5387246012687683,0.44982683658599854
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,economic_status,perception,0.643602184195882,0.4838916005291004
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,political_spectrum,caption,0.9240501523017883,0.8477067947387695
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,political_spectrum,justification,0.5642805099487305,0.4243135452270508
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,political_spectrum,perception,0.6337728919892943,0.49370451058201054
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,personality,caption,0.8913737535476685,0.8830899596214294
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,personality,justification,0.5506580471992493,0.46609947085380554
1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,personality,perception,0.5958782422325655,0.5476215624999999
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,gender,caption,0.8352495431900024,0.832812488079071
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,gender,justification,0.5336722731590271,0.5232451558113098
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,gender,perception,0.7896543279804966,0.7623810317460318
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,economic_status,caption,0.8358162641525269,0.832246720790863
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,economic_status,justification,0.5936098694801331,0.46340733766555786
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,economic_status,perception,0.7925479999735008,0.7594921825396825
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,political_spectrum,caption,0.83600252866745,0.8320607542991638
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,political_spectrum,justification,0.5503749847412109,0.5065702199935913
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,political_spectrum,perception,0.7903995448763813,0.7616370568783067
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,personality,caption,0.8394455313682556,0.8313289284706116
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,personality,justification,0.5523074865341187,0.5165575742721558
1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,personality,perception,0.7903165304133349,0.7688690823412699
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,gender,caption,0.8683380484580994,0.8662470579147339
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,gender,justification,0.5735716819763184,0.5680789351463318
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,gender,perception,0.7873224002084603,0.7871277667548501
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,economic_status,caption,0.875762403011322,0.8588351607322693
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,economic_status,justification,0.6461846828460693,0.49558693170547485
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,economic_status,perception,0.8365547959120581,0.7379774250440917
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,political_spectrum,caption,0.8739773631095886,0.8606171607971191
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,political_spectrum,justification,0.6058754324913025,0.5358290076255798
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,political_spectrum,perception,0.8143589624683114,0.7601362654320987
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,personality,caption,0.8768859505653381,0.8625065088272095
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,personality,justification,0.608279824256897,0.5521414875984192
1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,personality,perception,0.8047181445677686,0.7785002976190476
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,gender,caption,0.9435984492301941,0.9425898194313049
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,gender,justification,0.5805542469024658,0.5732600688934326
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,gender,perception,0.4409671189195396,0.4139186607142857
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,economic_status,caption,0.9437286257743835,0.9424598813056946
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,economic_status,justification,0.5977782607078552,0.556064784526825
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,economic_status,perception,0.4851204509720787,0.3698389175485008
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,political_spectrum,caption,0.9439437389373779,0.9422451257705688
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,political_spectrum,justification,0.5981737375259399,0.555669903755188
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,political_spectrum,perception,0.48183955401860235,0.373114346340388
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,personality,caption,0.94389808177948,0.9426925778388977
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,personality,justification,0.6775633096694946,0.5267003178596497
1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,personality,perception,0.4722174450676957,0.4050946750992064
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,gender,caption,0.9344439506530762,0.9332555532455444
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,gender,justification,0.6036458611488342,0.5919304490089417
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,gender,perception,0.6814732358163076,0.6738884523809524
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,economic_status,caption,0.9360835552215576,0.9316185712814331
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,economic_status,justification,0.6779935956001282,0.517706573009491
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,economic_status,perception,0.6889110090892228,0.6664630753968254
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,political_spectrum,caption,0.9352298974990845,0.9324709177017212
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,political_spectrum,justification,0.6227115392684937,0.5728964805603027
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,political_spectrum,perception,0.6798683652648594,0.6754906481481482
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,personality,caption,0.9469813108444214,0.9272996187210083
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,personality,justification,0.6299661993980408,0.5817320346832275
1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,personality,perception,0.7635932887774993,0.6348272718253969
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,gender,caption,0.9097959399223328,0.9086230993270874
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,gender,justification,0.6248873472213745,0.6152104735374451
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,gender,perception,0.4745792524578,0.4643519246031747
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,economic_status,caption,0.9306944012641907,0.8877594470977783
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,economic_status,justification,0.6541308164596558,0.5860157012939453
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,economic_status,perception,0.5498568116172456,0.389199828042328
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,political_spectrum,caption,0.9110155701637268,0.9074054956436157
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,political_spectrum,justification,0.6561548709869385,0.58399498462677
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,political_spectrum,perception,0.4899940244322548,0.44896284391534386
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,personality,caption,0.9188445210456848,0.9044032692909241
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,personality,justification,0.6711173057556152,0.5945725440979004
1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,personality,perception,0.5152679416795958,0.44661527281746033
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,gender,caption,0.8682032823562622,0.8642578125
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,gender,justification,0.6453640460968018,0.640778124332428
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,gender,perception,0.8714335510683592,0.8704016093474428
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,economic_status,caption,0.893347442150116,0.8391555547714233
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,economic_status,justification,0.6980699300765991,0.5881601572036743
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,economic_status,perception,0.8775583534285538,0.8642870149911818
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,political_spectrum,caption,0.8695012331008911,0.862962007522583
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,political_spectrum,justification,0.6660802960395813,0.6200965046882629
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,political_spectrum,perception,0.878075507238696,0.8637707231040566
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,personality,caption,0.8795421719551086,0.8595889210700989
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,personality,justification,0.6828755736351013,0.6232157349586487
1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,personality,perception,0.8722321179933962,0.8702613095238095
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,gender,caption,0.7033308148384094,0.6954416036605835
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,gender,justification,0.5182021856307983,0.5040684342384338
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,gender,perception,0.42245232132919946,0.3845280665784833
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,economic_status,caption,0.71652752161026,0.682266891002655
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,economic_status,justification,0.5549624562263489,0.4673694372177124
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,economic_status,perception,0.533524804347634,0.27364070436507937
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,political_spectrum,caption,0.7158337831497192,0.6829594373703003
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,political_spectrum,justification,0.5565755367279053,0.4657590389251709
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,political_spectrum,perception,0.4681536058775208,0.33890295083774247
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,personality,caption,0.7091936469078064,0.6944898366928101
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,personality,justification,0.5474624037742615,0.4930083453655243
1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,personality,perception,0.4252636203604249,0.3926069948743386
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,gender,caption,0.9321843981742859,0.9320780634880066
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,gender,justification,0.5345386266708374,0.52616286277771
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,gender,perception,0.5320343760765297,0.5001950000000001
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,economic_status,caption,0.9414690136909485,0.922808825969696
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,economic_status,justification,0.6018664240837097,0.4589472711086273
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,economic_status,perception,0.5842981357818586,0.4480183465608465
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,political_spectrum,caption,0.9324370622634888,0.9318256974220276
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,political_spectrum,justification,0.567494809627533,0.4932616353034973
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,political_spectrum,perception,0.5550885934229006,0.47717920634920635
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,personality,caption,0.932880163192749,0.9317575693130493
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,personality,justification,0.580474317073822,0.5053463578224182
1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,personality,perception,0.5702916020209252,0.4890740525793651
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,gender,caption,0.9599940776824951,0.9588350653648376
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,gender,justification,0.6679215431213379,0.6637054085731506
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,gender,perception,0.9360805707925909,0.9273289682539683
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,economic_status,caption,0.9818578958511353,0.9370077848434448
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,economic_status,justification,0.7290747761726379,0.6026540398597717
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,economic_status,perception,0.939177796327212,0.9242369047619047
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,political_spectrum,caption,0.9597655534744263,0.9590633511543274
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,political_spectrum,justification,0.6894926428794861,0.642170250415802
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,political_spectrum,perception,0.9384384688766993,0.924975
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,personality,caption,0.9618147015571594,0.9582167863845825
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,personality,justification,0.7040764689445496,0.6467272043228149
1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,personality,perception,0.9332829096550901,0.9309122023809524
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,gender,caption,0.9614934325218201,0.9615161418914795
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,gender,justification,0.7636841535568237,0.760009229183197
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,gender,perception,0.9352647931738081,0.9351741402116402
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,economic_status,caption,0.9715882539749146,0.9514381885528564
1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,economic_status,justification,0.7953041791915894,0.7284418344497681
