roberta_label,roberta_score
Positive,0.8868568539619446
Positive,0.8364875316619873
Neutral,0.6394545435905457
Negative,0.9076178669929504
Negative,0.8984806537628174
Negative,0.8863312602043152
Negative,0.8201995491981506
Neutral,0.8339115977287292
Positive,0.6077209711074829
Neutral,0.6684253215789795
Negative,0.9070471525192261
Positive,0.9651479125022888
Negative,0.9070696234703064
Positive,0.7825769186019897
Negative,0.8705591559410095
Neutral,0.5247370004653931
Neutral,0.520695686340332
Negative,0.9100748896598816
Negative,0.9140480160713196
Neutral,0.5236901044845581
Negative,0.8514013290405273
Neutral,0.5229861736297607
Positive,0.9555919766426086
Positive,0.633371889591217
Negative,0.8849119544029236
Negative,0.800082266330719
Positive,0.8535556793212891
Positive,0.9299605488777161
Positive,0.9191023111343384
Negative,0.8867390155792236
Negative,0.886115550994873
Negative,0.8486078977584839
Neutral,0.6897200345993042
Positive,0.9277642965316772
Negative,0.9006569385528564
Positive,0.7753306031227112
Negative,0.9186747074127197
Negative,0.9024434685707092
Positive,0.9360599517822266
Positive,0.9730463027954102
Negative,0.9292048811912537
Negative,0.9193419218063354
Positive,0.7936627268791199
Negative,0.9114866852760315
Negative,0.8917882442474365
Negative,0.8683038353919983
Positive,0.9627653360366821
Negative,0.5065417885780334
Negative,0.939986526966095
Negative,0.8505860567092896
Positive,0.9187279343605042
Positive,0.6544468402862549
Neutral,0.6291494369506836
Negative,0.9119517207145691
Negative,0.9290235638618469
Negative,0.5086804628372192
Negative,0.7004684209823608
Neutral,0.7304757833480835
Positive,0.8563239574432373
Neutral,0.6256195306777954
Negative,0.9069974422454834
Positive,0.9306613206863403
Negative,0.9124797582626343
Positive,0.7825528383255005
Negative,0.8669458627700806
Negative,0.8000745177268982
Negative,0.5238546133041382
Negative,0.9073655605316162
Negative,0.8607177734375
Neutral,0.5928710103034973
Neutral,0.6318325400352478
Negative,0.7938362956047058
Positive,0.9633457660675049
Positive,0.8106589317321777
Negative,0.9319930076599121
Negative,0.8871279954910278
Positive,0.8680991530418396
Positive,0.9152208566665649
Positive,0.64630526304245
Negative,0.8008161783218384
Negative,0.8210381865501404
Negative,0.9018541574478149
Positive,0.7711960077285767
Positive,0.9173354506492615
Negative,0.9089651107788086
Positive,0.8616839647293091
Negative,0.9341297149658203
Negative,0.9262609481811523
Positive,0.9143840074539185
Positive,0.9296751618385315
Negative,0.8510957956314087
Negative,0.9465716481208801
Positive,0.7772887349128723
Negative,0.9584299325942993
Negative,0.8912930488586426
Negative,0.8771946430206299
Positive,0.9613158106803894
Negative,0.791052520275116
Negative,0.9364817142486572
Negative,0.9386796355247498
Positive,0.7939557433128357
Neutral,0.6621466875076294
Neutral,0.4623764753341675
Negative,0.9122896194458008
Negative,0.8901673555374146
Neutral,0.7575449347496033
Negative,0.8595229387283325
Neutral,0.7156450152397156
Positive,0.8642434477806091
Neutral,0.6860782504081726
Negative,0.9009792804718018
Positive,0.9600614309310913
Negative,0.8844143152236938
Positive,0.9223894476890564
Negative,0.8525103330612183
Positive,0.6484676003456116
Negative,0.6783419847488403
Negative,0.8883426189422607
Negative,0.8970702290534973
Negative,0.7434857487678528
Negative,0.8060177564620972
Neutral,0.592720627784729
Positive,0.9672989249229431
Positive,0.7260132431983948
Negative,0.9075560569763184
Negative,0.9014795422554016
Positive,0.819488525390625
Positive,0.8912307620048523
Positive,0.9085028171539307
Negative,0.9005195498466492
Negative,0.8621447682380676
Negative,0.7953368425369263
Positive,0.8260042667388916
Positive,0.9356566071510315
Negative,0.9248338937759399
Positive,0.9048175811767578
Negative,0.9170256853103638
Negative,0.9135844111442566
Positive,0.9108675122261047
Positive,0.9570111036300659
Negative,0.9116597771644592
Negative,0.901623547077179
Neutral,0.5270877480506897
Negative,0.9459911584854126
Negative,0.8743504881858826
Negative,0.8097067475318909
Positive,0.8726683855056763
Neutral,0.5342695116996765
Negative,0.9443523287773132
Negative,0.9094113111495972
Positive,0.8836171627044678
Positive,0.8291704654693604
Neutral,0.7456409931182861
Negative,0.927236020565033
Negative,0.8538702130317688
Negative,0.8852077722549438
Negative,0.8211557865142822
Negative,0.7379706501960754
Positive,0.9344205260276794
Positive,0.5212635397911072
Negative,0.8917312026023865
Positive,0.8871296048164368
Negative,0.9197748899459839
Positive,0.9566507339477539
Negative,0.8716155886650085
Neutral,0.5418744087219238
Negative,0.8468671441078186
Negative,0.8863097429275513
Negative,0.9186726808547974
Negative,0.8273244500160217
Positive,0.7209271192550659
Positive,0.7538105845451355
Positive,0.9722244143486023
Positive,0.923210084438324
Negative,0.8711687922477722
Negative,0.9205975532531738
Neutral,0.699839174747467
Positive,0.9614933133125305
Positive,0.8671974539756775
Negative,0.9045975208282471
Negative,0.9078192114830017
Negative,0.6743661761283875
Positive,0.6596606969833374
Positive,0.8716424703598022
Negative,0.9317533373832703
Negative,0.4058487117290497
Negative,0.9283020496368408
Negative,0.9205527901649475
Positive,0.9198958277702332
Positive,0.9694536924362183
Negative,0.9036112427711487
Negative,0.9342003464698792
Positive,0.8968401551246643
Negative,0.9266359210014343
Negative,0.850196123123169
Negative,0.8165795803070068
Positive,0.9569727778434753
Neutral,0.4877986013889313
Negative,0.9369621276855469
Negative,0.9145088791847229
Positive,0.9512975215911865
Positive,0.8972652554512024
Neutral,0.5897156596183777
Negative,0.9447823166847229
Negative,0.9152454733848572
Neutral,0.6424885392189026
Negative,0.6710656881332397
Negative,0.58991938829422
Positive,0.7426612377166748
Neutral,0.7128425240516663
Negative,0.9196071028709412
Positive,0.9675348997116089
Negative,0.9242752194404602
Positive,0.9487838745117188
Negative,0.8977359533309937
Neutral,0.5018061995506287
Negative,0.7563099265098572
Negative,0.9319958090782166
Negative,0.8992761373519897
Neutral,0.8052468299865723
Negative,0.5573630928993225
Negative,0.7816908359527588
Positive,0.945671021938324
Positive,0.9098677039146423
Negative,0.8939640522003174
Negative,0.9093425869941711
Positive,0.7779591083526611
Positive,0.9493933320045471
Positive,0.7371824979782104
Negative,0.9016672372817993
Negative,0.8622519969940186
Negative,0.8840943574905396
Neutral,0.7390817999839783
Positive,0.9072868227958679
Negative,0.8927504420280457
Positive,0.8681867718696594
Negative,0.9192854166030884
Negative,0.8946343660354614
Positive,0.9187905192375183
Positive,0.9333128929138184
Negative,0.9024884104728699
Negative,0.8918739557266235
Positive,0.8983558416366577
Negative,0.8859009742736816
Negative,0.9023355841636658
Negative,0.8200344443321228
Positive,0.9528006911277771
Neutral,0.6530353426933289
Negative,0.9393933415412903
Negative,0.913923442363739
Positive,0.8799552321434021
Neutral,0.7096460461616516
Neutral,0.6063159704208374
Negative,0.8933252096176147
Negative,0.9166439771652222
Negative,0.8545518517494202
Negative,0.8735907673835754
Neutral,0.6925976276397705
Neutral,0.6034079194068909
Neutral,0.7535863518714905
Negative,0.8851744532585144
Positive,0.9563398957252502
Negative,0.8871521353721619
Positive,0.974324643611908
Negative,0.8938214182853699
Negative,0.695213258266449
Negative,0.8342816829681396
Negative,0.911104679107666
Negative,0.9030387997627258
Neutral,0.585017204284668
Negative,0.7628387808799744
Negative,0.7831022143363953
Positive,0.9663351774215698
Positive,0.9545366168022156
Negative,0.9495454430580139
Negative,0.925155520439148
Positive,0.7730301022529602
Positive,0.9288106560707092
Positive,0.816584587097168
Negative,0.916695773601532
Negative,0.9009785652160645
Positive,0.4012986123561859
Positive,0.7711960077285767
Positive,0.8979411125183105
Negative,0.9102610349655151
Positive,0.9021095037460327
Negative,0.90089350938797
Negative,0.897011935710907
Positive,0.9518790245056152
Positive,0.9472251534461975
Negative,0.8539314270019531
Negative,0.9280416369438171
Positive,0.8524009585380554
Negative,0.927027702331543
Negative,0.901436448097229
Negative,0.8681824207305908
Positive,0.9459437131881714
Negative,0.7369508147239685
Negative,0.9374086260795593
Negative,0.9068503379821777
Positive,0.9743223190307617
Positive,0.7767314314842224
Neutral,0.5946712493896484
Negative,0.9218959808349609
Negative,0.9217488765716553
Negative,0.5701825022697449
Negative,0.8566094636917114
Neutral,0.7265650033950806
Positive,0.9110117554664612
Positive,0.6272386312484741
Negative,0.9037029147148132
Positive,0.9460165500640869
Negative,0.9317494034767151
Positive,0.9244049787521362
Negative,0.9109450578689575
Neutral,0.6234801411628723
Negative,0.7333590984344482
Negative,0.8798996806144714
Negative,0.8932509422302246
Negative,0.7425119876861572
Negative,0.8419588804244995
Positive,0.8328757286071777
Positive,0.9693424105644226
Positive,0.9077165722846985
Negative,0.8985698819160461
Negative,0.9033766388893127
Positive,0.8908599615097046
Positive,0.8716541528701782
Positive,0.9503843188285828
Negative,0.9197689890861511
Negative,0.874690592288971
Negative,0.8351814150810242
Positive,0.7876800894737244
Positive,0.9713346362113953
Negative,0.9466584920883179
Positive,0.945638120174408
Negative,0.9133368730545044
Negative,0.9121270179748535
Positive,0.9154024720191956
Positive,0.9367202520370483
Negative,0.9199133515357971
Negative,0.9098092913627625
Positive,0.6981630325317383
Negative,0.9257954955101013
Negative,0.8966861963272095
Negative,0.7891150712966919
Positive,0.9143965244293213
Neutral,0.6728241443634033
Negative,0.9361121654510498
Negative,0.9118959307670593
Positive,0.898880124092102
Positive,0.915113627910614
Positive,0.7496688961982727
Negative,0.912489116191864
Negative,0.9169207215309143
Negative,0.8996509313583374
Negative,0.8454717397689819
Negative,0.5766001343727112
Negative,0.7881694436073303
Neutral,0.5841604471206665
Negative,0.8887244462966919
Positive,0.9741369485855103
Negative,0.9349299073219299
Positive,0.8336883187294006
Negative,0.8724620938301086
Neutral,0.5194087624549866
Negative,0.8227934837341309
Negative,0.7887125015258789
Negative,0.9274709820747375
Neutral,0.7451959252357483
Negative,0.7864180207252502
Neutral,0.6084203124046326
Positive,0.9334315061569214
Positive,0.9534807205200195
Negative,0.8972110152244568
Negative,0.9296507835388184
Positive,0.7970005869865417
Positive,0.9272432923316956
Positive,0.9405427575111389
Negative,0.9116553068161011
Negative,0.9267503023147583
Negative,0.8639695644378662
Positive,0.9059312343597412
Positive,0.9534407258033752
Negative,0.9385805726051331
Positive,0.9055872559547424
Negative,0.9080749154090881
Negative,0.8932638764381409
Positive,0.9212771654129028
Positive,0.972124457359314
Negative,0.9210033416748047
Negative,0.8903927206993103
Positive,0.940493106842041
Negative,0.9367745518684387
Negative,0.8559123873710632
Negative,0.5643845796585083
Positive,0.9508066773414612
Neutral,0.5371982455253601
Negative,0.9254581332206726
Negative,0.9096686840057373
Positive,0.9202508926391602
Positive,0.6837747693061829
Positive,0.9047145247459412
Negative,0.9155790209770203
Negative,0.9198246002197266
Negative,0.898375391960144
Negative,0.7527812719345093
Neutral,0.6810702085494995
Positive,0.9457787275314331
Neutral,0.5833958387374878
Negative,0.9138317108154297
Positive,0.9100655913352966
Negative,0.9237589836120605
Positive,0.8748569488525391
Negative,0.8905637264251709
Negative,0.8895207047462463
Negative,0.5930532813072205
Negative,0.9171106815338135
Negative,0.9180495738983154
Negative,0.7080651521682739
Negative,0.7472500205039978
Neutral,0.49446946382522583
Positive,0.9380678534507751
Positive,0.9143911600112915
Negative,0.8965234160423279
Negative,0.9048389196395874
Positive,0.860023558139801
Positive,0.9529107809066772
Positive,0.9510653018951416
Negative,0.9152565598487854
Negative,0.8990116119384766
Negative,0.8918070197105408
Negative,0.5436019897460938
Positive,0.9208502769470215
Negative,0.9015337824821472
Positive,0.6413281559944153
Negative,0.9364760518074036
Negative,0.8999865651130676
Positive,0.9114672541618347
Positive,0.9259645342826843
Negative,0.8980810046195984
Negative,0.9323139786720276
Positive,0.9463444352149963
Negative,0.8731061816215515
Negative,0.9033383727073669
Negative,0.8645052909851074
Positive,0.864493727684021
Negative,0.6904631853103638
Negative,0.9402142763137817
Negative,0.9080385565757751
Positive,0.8406738638877869
Positive,0.8474864363670349
Positive,0.5419260263442993
Negative,0.9255603551864624
Negative,0.9180122017860413
Negative,0.8402628898620605
Negative,0.8709498047828674
Neutral,0.636322021484375
Negative,0.8201057314872742
Negative,0.6779810786247253
Negative,0.909533679485321
Positive,0.9301193952560425
Negative,0.9020130038261414
Positive,0.9381516575813293
Negative,0.8668686151504517
Neutral,0.6577799916267395
Negative,0.7914474606513977
Negative,0.9149193167686462
Negative,0.9020599126815796
Neutral,0.7283405065536499
Negative,0.8194568157196045
Neutral,0.643275260925293
Positive,0.9694643020629883
Positive,0.8880359530448914
Negative,0.8930832743644714
Negative,0.8997469544410706
Neutral,0.6142435669898987
Positive,0.9103901386260986
Positive,0.9476296305656433
Negative,0.8649327158927917
Negative,0.8742052912712097
Negative,0.9037479162216187
Positive,0.9069550633430481
Positive,0.8963456153869629
Negative,0.9343425631523132
Positive,0.8930431604385376
Negative,0.9182401895523071
Negative,0.9248006939888
Positive,0.9379318952560425
Positive,0.9517199397087097
Negative,0.9094218611717224
Negative,0.9248158931732178
Neutral,0.5187737345695496
Negative,0.9165403246879578
Negative,0.9199152588844299
Negative,0.8846337795257568
Positive,0.9698725342750549
Negative,0.663061797618866
Negative,0.939078688621521
Negative,0.9184241890907288
Positive,0.8724837303161621
Neutral,0.6159753203392029
Neutral,0.7306386828422546
Negative,0.9256663918495178
Negative,0.9283989071846008
Neutral,0.7331849336624146
Negative,0.8380577564239502
Neutral,0.593895435333252
Positive,0.7693585157394409
Positive,0.8847610354423523
Negative,0.9090997576713562
Positive,0.9424382448196411
Negative,0.8896288275718689
Positive,0.8716409206390381
Negative,0.888157844543457
Negative,0.494245707988739
Neutral,0.6770011782646179
Negative,0.9298268556594849
Negative,0.8854750394821167
Negative,0.8325210809707642
Negative,0.699066698551178
Positive,0.7899426817893982
Positive,0.9625905752182007
Positive,0.9331901669502258
Negative,0.9199459552764893
Negative,0.9017800688743591
Positive,0.7525138854980469
Positive,0.9131927490234375
Neutral,0.6212846040725708
Negative,0.8754782676696777
Negative,0.8411405682563782
Negative,0.7906829118728638
Positive,0.857216477394104
Positive,0.9063980579376221
Negative,0.8725711703300476
Positive,0.9330784678459167
Negative,0.9232784509658813
Negative,0.8867916464805603
Positive,0.935195803642273
Positive,0.9662386775016785
Negative,0.9168336391448975
Negative,0.894065797328949
Neutral,0.6046643257141113
Negative,0.9393287897109985
Negative,0.873405396938324
Negative,0.9031009078025818
Positive,0.8755005598068237
Neutral,0.6862965226173401
Negative,0.9353153705596924
Negative,0.9331820011138916
Positive,0.876835286617279
Positive,0.6033780574798584
Negative,0.5759283304214478
Negative,0.8701897859573364
Negative,0.9143380522727966
Neutral,0.4811120331287384
Negative,0.86446613073349
Negative,0.652613639831543
Neutral,0.5573893785476685
Neutral,0.7265723943710327
Negative,0.906032383441925
Positive,0.856911838054657
Negative,0.9320159554481506
Positive,0.8495422601699829
Negative,0.9243123531341553
Negative,0.4821914732456207
Negative,0.5855345726013184
Negative,0.8297529220581055
Negative,0.9148239493370056
Neutral,0.7387887835502625
Negative,0.6614549160003662
Neutral,0.7711793780326843
Positive,0.9800534844398499
Positive,0.8156614899635315
Negative,0.9271156191825867
Negative,0.8939990997314453
Neutral,0.6724113821983337
Positive,0.9182555675506592
Positive,0.837271511554718
Negative,0.8907015919685364
Negative,0.9077103734016418
Negative,0.9163778424263
Neutral,0.5773352384567261
Positive,0.9570648074150085
Negative,0.912692129611969
Positive,0.812316358089447
Negative,0.9040918350219727
Negative,0.9351809024810791
Positive,0.9279528856277466
Positive,0.9259646534919739
Negative,0.9060761332511902
Negative,0.9088342189788818
Negative,0.8109481930732727
Negative,0.9080188870429993
Negative,0.8622058629989624
Negative,0.805396556854248
Positive,0.8572416305541992
Neutral,0.626834511756897
Negative,0.9438261389732361
Negative,0.9400870203971863
Positive,0.8535999059677124
Positive,0.5871319770812988
Positive,0.7683987617492676
Negative,0.934053897857666
Negative,0.9026926159858704
Neutral,0.5258324146270752
Negative,0.8459194898605347
Neutral,0.7174711227416992
Negative,0.695629358291626
Neutral,0.5744326710700989
Negative,0.8818775415420532
Positive,0.9581484794616699
Negative,0.9124797582626343
Positive,0.8415249586105347
Negative,0.9316792488098145
Neutral,0.4814721941947937
Negative,0.88262540102005
Negative,0.9246681332588196
Negative,0.9357948303222656
Negative,0.8736677169799805
Negative,0.6058352589607239
Neutral,0.49058228731155396
Positive,0.958844006061554
Positive,0.8687170147895813
Negative,0.9256014823913574
Negative,0.8878337144851685
Positive,0.6803746223449707
Positive,0.9358527660369873
Positive,0.9561035633087158
Negative,0.8865067362785339
Negative,0.8738086819648743
Negative,0.9238311648368835
Positive,0.8580672740936279
Positive,0.8946319818496704
Negative,0.8927881717681885
Negative,0.6131905317306519
Negative,0.8562607169151306
Negative,0.9079634547233582
Positive,0.9345929026603699
Positive,0.9160863161087036
Negative,0.9070925712585449
Negative,0.9391365647315979
Negative,0.48564937710762024
Negative,0.9240171313285828
Negative,0.8801953196525574
Negative,0.8809061646461487
Positive,0.9260861873626709
Neutral,0.7296591997146606
Negative,0.9402142763137817
Negative,0.8957889676094055
Positive,0.8950175046920776
Positive,0.9200620651245117
Positive,0.7049446105957031
Negative,0.9013662338256836
Negative,0.8868278861045837
Neutral,0.6186003684997559
Negative,0.779163122177124
Neutral,0.4877466857433319
Negative,0.8453559875488281
Positive,0.8668723702430725
Negative,0.9037069082260132
Positive,0.9738020896911621
Negative,0.9276741147041321
Positive,0.8752281665802002
Negative,0.8963453769683838
Positive,0.9159901738166809
Neutral,0.5325103998184204
Negative,0.9009921550750732
Negative,0.8388447761535645
Neutral,0.6692628264427185
Negative,0.658699631690979
Negative,0.8819699287414551
Positive,0.940002977848053
Positive,0.8829969763755798
Negative,0.9541279673576355
Negative,0.9032096266746521
Positive,0.4942283630371094
Positive,0.9300257563591003
Positive,0.9195970892906189
Negative,0.9251865148544312
Negative,0.8940330147743225
Negative,0.9205968379974365
Neutral,0.5456253886222839
Positive,0.8386933207511902
Negative,0.94172602891922
Positive,0.7339497208595276
Negative,0.8916205763816833
Negative,0.8892855048179626
Positive,0.9524422287940979
Positive,0.9630205631256104
Negative,0.9144430160522461
Positive,0.4012986123561859
Positive,0.7086162567138672
Negative,0.9031388163566589
Negative,0.9051851630210876
Negative,0.82535719871521
Positive,0.8140579462051392
Negative,0.8299368023872375
Negative,0.933706521987915
Negative,0.9261022210121155
Positive,0.9494343996047974
Positive,0.5772672295570374
Neutral,0.7116677165031433
Negative,0.934692919254303
Negative,0.8999133706092834
Negative,0.8969749212265015
Negative,0.8522976040840149
Neutral,0.6994683146476746
Positive,0.909207820892334
Neutral,0.6035750508308411
Negative,0.9271290302276611
Positive,0.9688863158226013
Negative,0.8957509398460388
Positive,0.8372551202774048
Negative,0.8612284660339355
Neutral,0.5440885424613953
Neutral,0.7243696451187134
Negative,0.9198042154312134
Negative,0.9097480177879333
Neutral,0.5139011740684509
Positive,0.7707656621932983
Neutral,0.65876305103302
Positive,0.8692441582679749
Positive,0.9212690591812134
Negative,0.9269464015960693
Negative,0.9215034246444702
Positive,0.6431483030319214
Positive,0.9457231760025024
Positive,0.9340692758560181
Negative,0.8944872617721558
Negative,0.8847456574440002
Negative,0.9080464243888855
Positive,0.8446323275566101
Positive,0.9743430018424988
Negative,0.9137624502182007
Positive,0.8320773839950562
Negative,0.9329321980476379
Negative,0.9041537046432495
Positive,0.9707844853401184
Positive,0.9735934734344482
Negative,0.8964366912841797
Negative,0.9235137701034546
Positive,0.9252707362174988
Negative,0.8916953802108765
Negative,0.8501862287521362
Negative,0.8277754187583923
Positive,0.9615399241447449
Neutral,0.6818764805793762
Negative,0.9436405897140503
Negative,0.9274147152900696
Positive,0.9506088495254517
Neutral,0.556175947189331
Negative,0.8010480999946594
Negative,0.9134371876716614
Negative,0.8740483522415161
Neutral,0.5026668906211853
Positive,0.8180515170097351
Neutral,0.7048701047897339
Positive,0.8781478404998779
Positive,0.6561152338981628
Negative,0.8688901662826538
Positive,0.903580367565155
Negative,0.9090650081634521
Positive,0.9437254071235657
Negative,0.8376495838165283
Neutral,0.5594870448112488
Negative,0.6904198527336121
Negative,0.8733713030815125
Negative,0.9139005541801453
Neutral,0.5901605486869812
Positive,0.5784860253334045
Negative,0.7416686415672302
Positive,0.9758301973342896
Positive,0.9344037771224976
Negative,0.9145069122314453
Negative,0.8956970572471619
Negative,0.713634192943573
Positive,0.9149439930915833
Positive,0.8834964632987976
Negative,0.9090998768806458
Negative,0.9035611152648926
Negative,0.7507224678993225
Positive,0.8626366257667542
Positive,0.8753998875617981
Negative,0.9053241610527039
Neutral,0.5069496631622314
Negative,0.907584547996521
Negative,0.9031885862350464
Positive,0.9257457256317139
Positive,0.9564119577407837
Negative,0.8904801607131958
Negative,0.9285129904747009
Neutral,0.5311916470527649
Negative,0.909445583820343
Negative,0.8921642899513245
Negative,0.8025789260864258
Positive,0.9551690816879272
Negative,0.8517316579818726
Negative,0.9393933415412903
Negative,0.8868677616119385
Positive,0.95625901222229
Positive,0.6134180426597595
Neutral,0.6421934366226196
Negative,0.9394826889038086
Negative,0.9095607995986938
Negative,0.6711364388465881
Negative,0.7491070628166199
Neutral,0.7659227848052979
Positive,0.640509307384491
Positive,0.5380552411079407
Negative,0.9149088263511658
Positive,0.9326457977294922
Negative,0.9479761719703674
Positive,0.8594281077384949
Negative,0.8676159381866455
Positive,0.46578556299209595
Negative,0.532956600189209
Negative,0.8733713030815125
Negative,0.9196306467056274
Neutral,0.7099471092224121
Neutral,0.5190259218215942
Negative,0.62904953956604
Positive,0.9666943550109863
Positive,0.9147304892539978
Negative,0.9325458407402039
Negative,0.912814199924469
Neutral,0.5536450743675232
Positive,0.9519115090370178
Positive,0.925860583782196
Negative,0.9239540100097656
Positive,0.4012986123561859
Negative,0.8850532174110413
Neutral,0.49567538499832153
Positive,0.9302017688751221
Negative,0.9018393754959106
Positive,0.8237106800079346
Negative,0.8906360864639282
Negative,0.9077779650688171
Positive,0.9614226818084717
Positive,0.899264395236969
Negative,0.8933221101760864
Negative,0.9158870577812195
Positive,0.5586361885070801
Negative,0.9357600808143616
Negative,0.9195394515991211
Negative,0.7865994572639465
Positive,0.9552925229072571
Negative,0.8344815969467163
Negative,0.939615786075592
Negative,0.9066881537437439
Positive,0.8696175217628479
Positive,0.6382894515991211
Neutral,0.6782918572425842
Negative,0.9306631088256836
Negative,0.9026926159858704
Negative,0.7840806245803833
Negative,0.9059611558914185
Neutral,0.6881224513053894
Positive,0.8976549506187439
Neutral,0.5346352458000183
Negative,0.9349292516708374
Positive,0.9702727794647217
Negative,0.9009274840354919
Positive,0.8810213804244995
Negative,0.9389107823371887
Positive,0.6448167562484741
Negative,0.6231150031089783
Negative,0.8840991854667664
Negative,0.9093230366706848
Neutral,0.6987084150314331
Negative,0.7415730357170105
Negative,0.6082265377044678
Positive,0.9684801697731018
Positive,0.563286304473877
Negative,0.8711687922477722
Negative,0.9240203499794006
Neutral,0.6698123812675476
Positive,0.9444453716278076
Positive,0.9456016421318054
Negative,0.8957480788230896
Negative,0.8808965682983398
Negative,0.8902124166488647
Positive,0.5401585102081299
Positive,0.9531975984573364
Negative,0.9354508519172668
Positive,0.471541166305542
Negative,0.8873338103294373
Negative,0.9351133108139038
Positive,0.9505741596221924
Positive,0.9512616991996765
Negative,0.9136701226234436
Negative,0.9146018028259277
Neutral,0.5621529221534729
Negative,0.9317649602890015
Negative,0.8727622032165527
Negative,0.8411250114440918
Positive,0.9503985047340393
Negative,0.7635841369628906
Negative,0.944864809513092
Negative,0.9206079244613647
Positive,0.9162678122520447
Positive,0.798261821269989
Neutral,0.8474862575531006
Negative,0.8406057953834534
Negative,0.9090070724487305
Negative,0.881934642791748
Negative,0.5072758793830872
Neutral,0.700282633304596
Negative,0.9079195261001587
Neutral,0.751014232635498
Negative,0.912291407585144
Positive,0.9729428291320801
Negative,0.9128747582435608
Positive,0.8587011098861694
Negative,0.9014241695404053
Neutral,0.5969999432563782
Neutral,0.5699974298477173
Negative,0.9043072462081909
Negative,0.9206830859184265
Positive,0.6843866109848022
Negative,0.7593875527381897
Negative,0.7248486280441284
Positive,0.9631736874580383
Positive,0.9152188897132874
Negative,0.9229995012283325
Negative,0.8951402306556702
Neutral,0.6976974010467529
Positive,0.9334912300109863
Positive,0.9134819507598877
Negative,0.8793558478355408
Negative,0.8935213685035706
Negative,0.9160817265510559
Positive,0.8414385318756104
Positive,0.9480643272399902
Negative,0.9334672093391418
Positive,0.8299547433853149
Negative,0.9226442575454712
Negative,0.9281479716300964
Positive,0.9247609376907349
Positive,0.8069544434547424
Negative,0.9018121361732483
Negative,0.9293004870414734
Positive,0.8935579657554626
Negative,0.9069823622703552
Negative,0.9109238982200623
Negative,0.8936256766319275
Positive,0.961839497089386
Neutral,0.81919926404953
Negative,0.9364895820617676
Negative,0.9297243356704712
Positive,0.9402070045471191
Positive,0.8674497008323669
Neutral,0.5594167709350586
Negative,0.9167824387550354
Negative,0.9269160628318787
Negative,0.8772337436676025
Negative,0.8784049153327942
Positive,0.5083121061325073
Neutral,0.6217976212501526
Neutral,0.6740595698356628
Negative,0.8998578190803528
Positive,0.9713817238807678
Negative,0.9336358308792114
Positive,0.8474658727645874
Negative,0.907091498374939
Positive,0.8801121115684509
Neutral,0.7460028529167175
Negative,0.9152134656906128
Negative,0.8989526629447937
Neutral,0.8350265026092529
Negative,0.8221434950828552
Negative,0.6511361598968506
Positive,0.9553845524787903
Positive,0.5256015658378601
Negative,0.9143456220626831
Negative,0.8878337144851685
Positive,0.907164990901947
Positive,0.9475517868995667
Positive,0.8919437527656555
Negative,0.8662626147270203
Negative,0.8291001915931702
Negative,0.9154752492904663
Positive,0.8842534422874451
Positive,0.9572750329971313
Negative,0.9584299325942993
Positive,0.8678387999534607
Negative,0.915774405002594
Negative,0.9296759963035583
Positive,0.8688287138938904
Positive,0.9576088190078735
Negative,0.9204238057136536
Negative,0.9205859899520874
Positive,0.8911667466163635
Negative,0.9199289679527283
Negative,0.9017593264579773
Negative,0.896787166595459
Positive,0.9457443952560425
Negative,0.6260145306587219
Negative,0.9438261389732361
Negative,0.9044837951660156
Positive,0.9369562864303589
Positive,0.800455629825592
Positive,0.5488713383674622
Negative,0.9035757780075073
Negative,0.8600103259086609
Neutral,0.6607792377471924
Negative,0.6183674335479736
Neutral,0.8144147396087646
Positive,0.8392735719680786
Neutral,0.498537540435791
Negative,0.9587915539741516
Positive,0.9426045417785645
Negative,0.9132879972457886
Positive,0.9201540350914001
Negative,0.9261340498924255
Neutral,0.589240550994873
Negative,0.7680352926254272
Negative,0.8713933825492859
Negative,0.8891193270683289
Neutral,0.5277255177497864
Negative,0.8517686724662781
Negative,0.8068637847900391
Positive,0.8742254972457886
Positive,0.9054153561592102
Negative,0.8791692852973938
Negative,0.8836635947227478
Positive,0.7734051942825317
Positive,0.8172447681427002
Positive,0.9323559403419495
Negative,0.9196960926055908
Negative,0.8553075194358826
Negative,0.8630815148353577
Positive,0.824408769607544
Positive,0.9160918593406677
Negative,0.9379066228866577
Positive,0.9168593883514404
Negative,0.9191416501998901
Negative,0.8846266269683838
Positive,0.9440635442733765
Positive,0.7619330883026123
Negative,0.892385721206665
Negative,0.9060088396072388
Neutral,0.4726175367832184
Negative,0.8968665599822998
Negative,0.9004430174827576
Negative,0.7892362475395203
Positive,0.9698473215103149
Neutral,0.7634007930755615
Negative,0.9328867197036743
Negative,0.8824741840362549
Positive,0.9189656376838684
Positive,0.9186207056045532
Positive,0.8040826320648193
Negative,0.9208244681358337
Negative,0.8996462821960449
Negative,0.8561080098152161
Negative,0.8446980118751526
Neutral,0.7215750813484192
Positive,0.7743303775787354
Positive,0.5380552411079407
Negative,0.9278011322021484
Positive,0.939141571521759
Negative,0.9169058799743652
Positive,0.9475278258323669
Negative,0.8608336448669434
Positive,0.6634762287139893
Neutral,0.7075318694114685
Negative,0.8886592984199524
Negative,0.923650860786438
Neutral,0.5599467754364014
Negative,0.5991170406341553
Negative,0.873820960521698
Positive,0.9738831520080566
Positive,0.7481062412261963
